"(-7, 71)",8.25
"(-7, 72)",8.72
"(-6, 28)",4.26
"(-6, 29)",4.18
"(-6, 30)",2.77
"(-6, 31)",1.79
"(-6, 32)",2.47
"(-6, 33)",3.79
"(-6, 34)",1.95
"(-6, 35)",2.78
"(-6, 36)",6.68
"(-6, 37)",2.28
"(-6, 38)",2.75
"(-6, 39)",1.81
"(-6, 40)",3.3
"(-6, 41)",2.87
"(-6, 42)",2.05
"(-6, 43)",2.45
"(-6, 44)",8.54
"(-6, 45)",9.59
"(-6, 46)",10.94
"(-6, 47)",9.94
"(-6, 48)",8.71
"(-6, 49)",7.88
"(-6, 50)",6.72
"(-6, 51)",6.25
"(-6, 52)",7.91
"(-6, 53)",4.43
"(-6, 54)",2.96
"(-6, 55)",3.75
"(-6, 56)",5.22
"(-6, 57)",6.87
"(-6, 58)",7.67
"(-6, 59)",7.3
"(-6, 60)",7.8
"(-6, 61)",7.45
"(-6, 62)",7.47
"(-6, 63)",7.32
"(-6, 64)",5.94
"(-6, 65)",6.33
"(-6, 66)",6.63
"(-6, 67)",6.45
"(-6, 68)",7.91
"(-6, 69)",7.12
"(-6, 70)",8.44
"(-6, 71)",6.8
"(-6, 72)",9.01
"(-5, 28)",4.9
"(-5, 29)",3.59
"(-5, 30)",3.99
"(-5, 31)",3.67
"(-5, 32)",2.25
"(-5, 33)",3.19
"(-5, 34)",2.57
"(-5, 35)",1.58
"(-5, 36)",7.32
"(-5, 37)",1.4
"(-5, 38)",2.85
"(-5, 39)",1.66
"(-5, 40)",1.44
"(-5, 41)",4.51
"(-5, 42)",6.81
"(-5, 43)",3.53
"(-5, 44)",11.09
"(-5, 45)",11.7
"(-5, 46)",11.62
"(-5, 47)",11.28
"(-5, 48)",10.14
"(-5, 49)",8.28
"(-5, 50)",5.01
"(-5, 51)",8.58
"(-5, 52)",6.82
"(-5, 53)",7.18
"(-5, 54)",5.67
"(-5, 55)",4.19
"(-5, 56)",1.45
"(-5, 57)",1.56
"(-5, 58)",0.3
"(-5, 59)",8.39
"(-5, 60)",9.44
"(-5, 61)",9.3
"(-5, 62)",9.48
"(-5, 63)",8.92
"(-5, 64)",8.46
"(-5, 65)",8.3
"(-5, 66)",8.24
"(-5, 67)",8.2
"(-5, 68)",8.53
"(-5, 69)",7.84
"(-5, 70)",8.45
"(-5, 71)",8.16
"(-5, 72)",9.39
"(-4, 28)",4.73
"(-4, 29)",2.56
"(-4, 30)",3.24
"(-4, 31)",3.05
"(-4, 32)",2.75
"(-4, 33)",5.02
"(-4, 34)",3.36
"(-4, 35)",1.8
"(-4, 36)",7.37
"(-4, 37)",2.52
"(-4, 38)",2.2
"(-4, 39)",2.54
"(-4, 40)",8.59
"(-4, 41)",1.69
"(-4, 42)",2.22
"(-4, 43)",2.6
"(-4, 44)",13.5
"(-4, 45)",13.3
"(-4, 46)",13.2
"(-4, 47)",11.59
"(-4, 48)",5.14
"(-4, 49)",7.53
"(-4, 50)",5.32
"(-4, 51)",1.43
"(-4, 52)",1.06
"(-4, 53)",2.52
"(-4, 54)",4.8
"(-4, 55)",1.96
"(-4, 56)",2.55
"(-4, 57)",2.33
"(-4, 58)",3.6
"(-4, 59)",9.46
"(-4, 60)",10.2
"(-4, 61)",11.14
"(-4, 62)",11.28
"(-4, 63)",10.77
"(-4, 64)",10.04
"(-4, 65)",9.83
"(-4, 66)",9.83
"(-4, 67)",8.78
"(-4, 68)",9.71
"(-4, 69)",8.44
"(-4, 70)",8.01
"(-4, 71)",8.93
"(-4, 72)",9.42
"(-3, 28)",4.18
"(-3, 29)",3.34
"(-3, 30)",3.42
"(-3, 31)",4.21
"(-3, 32)",3.29
"(-3, 33)",5.68
"(-3, 34)",1.78
"(-3, 35)",2.06
"(-3, 36)",9.37
"(-3, 37)",4.66
"(-3, 38)",0.64
"(-3, 39)",4.74
"(-3, 40)",4.4
"(-3, 41)",1.6
"(-3, 42)",2.31
"(-3, 43)",4.16
"(-3, 44)",14.72
"(-3, 45)",14.24
"(-3, 46)",11.51
"(-3, 47)",10.18
"(-3, 48)",3.13
"(-3, 49)",6.45
"(-3, 50)",6.81
"(-3, 51)",1.71
"(-3, 52)",2.34
"(-3, 53)",2.36
"(-3, 54)",3.04
"(-3, 55)",2.32
"(-3, 56)",1.57
"(-3, 57)",3.48
"(-3, 58)",9.48
"(-3, 59)",8.23
"(-3, 60)",12.12
"(-3, 61)",12.09
"(-3, 62)",12.36
"(-3, 63)",12.52
"(-3, 64)",11.86
"(-3, 65)",11.52
"(-3, 66)",10.93
"(-3, 67)",10.2
"(-3, 68)",10.06
"(-3, 69)",9.05
"(-3, 70)",8.09
"(-3, 71)",9.54
"(-3, 72)",9.28
"(-2, 28)",4.47
"(-2, 29)",3.52
"(-2, 30)",1.8
"(-2, 31)",4.09
"(-2, 32)",1.48
"(-2, 33)",5.85
"(-2, 34)",4.67
"(-2, 35)",1.24
"(-2, 36)",6.29
"(-2, 37)",1.46
"(-2, 38)",6.14
"(-2, 39)",3.6
"(-2, 40)",7.89
"(-2, 41)",2.68
"(-2, 42)",5.06
"(-2, 43)",5.92
"(-2, 44)",15.15
"(-2, 45)",13.6
"(-2, 46)",11.29
"(-2, 47)",5.25
"(-2, 48)",3.48
"(-2, 49)",6.4
"(-2, 50)",7.97
"(-2, 51)",3.14
"(-2, 52)",2.26
"(-2, 53)",0.45
"(-2, 54)",2.71
"(-2, 55)",2.12
"(-2, 56)",9.75
"(-2, 57)",9.32
"(-2, 58)",10.96
"(-2, 59)",11.55
"(-2, 60)",12.17
"(-2, 61)",13.14
"(-2, 62)",13.86
"(-2, 63)",14.75
"(-2, 64)",13.27
"(-2, 65)",12.6
"(-2, 66)",11.88
"(-2, 67)",11.28
"(-2, 68)",10.29
"(-2, 69)",9.47
"(-2, 70)",8.91
"(-2, 71)",9.87
"(-2, 72)",9.63
"(-1, 28)",4.79
"(-1, 29)",4.3
"(-1, 30)",3.39
"(-1, 31)",3.54
"(-1, 32)",4.36
"(-1, 33)",4.74
"(-1, 34)",5.14
"(-1, 35)",1.76
"(-1, 36)",6.83
"(-1, 37)",2.2
"(-1, 38)",0.45
"(-1, 39)",6.72
"(-1, 40)",8.56
"(-1, 41)",5.71
"(-1, 42)",11.56
"(-1, 43)",5.71
"(-1, 44)",7.38
"(-1, 45)",5.98
"(-1, 46)",7.15
"(-1, 47)",4.77
"(-1, 48)",6.17
"(-1, 49)",4.28
"(-1, 50)",9
"(-1, 51)",4.09
"(-1, 52)",2.24
"(-1, 53)",1.79
"(-1, 54)",3.67
"(-1, 55)",9.79
"(-1, 56)",11.56
"(-1, 57)",11.71
"(-1, 58)",11.69
"(-1, 59)",11.62
"(-1, 60)",12.24
"(-1, 61)",14.3
"(-1, 62)",15.18
"(-1, 63)",15.57
"(-1, 64)",14.74
"(-1, 65)",13.65
"(-1, 66)",12.74
"(-1, 67)",12.06
"(-1, 68)",10.68
"(-1, 69)",9.59
"(-1, 70)",9.54
"(-1, 71)",9.83
"(-1, 72)",9.26
"(0, 28)",4.97
"(0, 29)",4.5
"(0, 30)",3.61
"(0, 31)",4.21
"(0, 32)",5.22
"(0, 33)",3.97
"(0, 34)",5.96
"(0, 35)",1.14
"(0, 36)",3.47
"(0, 37)",5.17
"(0, 38)",5.57
"(0, 39)",8.83
"(0, 40)",7.34
"(0, 41)",11.02
"(0, 42)",12.8
"(0, 43)",9.26
"(0, 44)",8.24
"(0, 45)",4.59
"(0, 46)",4.95
"(0, 47)",6.43
"(0, 48)",3.6
"(0, 49)",5.9
"(0, 50)",10.85
"(0, 51)",4.12
"(0, 52)",3.4
"(0, 53)",7.2
"(0, 54)",10.81
"(0, 55)",10.68
"(0, 56)",11.81
"(0, 57)",11.66
"(0, 58)",12.35
"(0, 59)",12.53
"(0, 60)",14.08
"(0, 61)",14.73
"(0, 62)",14.81
"(0, 63)",15.97
"(0, 64)",16.26
"(0, 65)",15.29
"(0, 66)",13.82
"(0, 67)",12.39
"(0, 68)",11.01
"(0, 69)",9.45
"(0, 70)",9.75
"(0, 71)",9.74
"(0, 72)",9.57
"(1, 28)",4.1
"(1, 29)",5.3
"(1, 30)",4.23
"(1, 31)",4.05
"(1, 32)",5.08
"(1, 33)",1.58
"(1, 34)",4.56
"(1, 35)",2.34
"(1, 36)",2.23
"(1, 37)",6.54
"(1, 38)",4.65
"(1, 39)",2.4
"(1, 40)",11.37
"(1, 41)",11.66
"(1, 42)",3.4
"(1, 43)",4.9
"(1, 44)",11.52
"(1, 45)",4.66
"(1, 46)",2.93
"(1, 47)",5.17
"(1, 48)",6.1
"(1, 49)",3.6
"(1, 50)",11.31
"(1, 51)",4.12
"(1, 52)",3.09
"(1, 53)",7.64
"(1, 54)",11.23
"(1, 55)",11.51
"(1, 56)",11.56
"(1, 57)",12.39
"(1, 58)",13.08
"(1, 59)",12.97
"(1, 60)",14.39
"(1, 61)",15.09
"(1, 62)",15.18
"(1, 63)",15
"(1, 64)",15.27
"(1, 65)",15.1
"(1, 66)",13.6
"(1, 67)",12.39
"(1, 68)",11.46
"(1, 69)",9.74
"(1, 70)",9.95
"(1, 71)",9.84
"(1, 72)",9.2
"(2, 28)",4.82
"(2, 29)",5.43
"(2, 30)",4.53
"(2, 31)",4.07
"(2, 32)",5.04
"(2, 33)",2.72
"(2, 34)",5.05
"(2, 35)",4
"(2, 36)",1.52
"(2, 37)",6.94
"(2, 38)",7.36
"(2, 39)",2.55
"(2, 40)",6.92
"(2, 41)",14.52
"(2, 42)",1.79
"(2, 43)",7.15
"(2, 44)",10.2
"(2, 45)",3.81
"(2, 46)",3.79
"(2, 47)",4.7
"(2, 48)",6.17
"(2, 49)",5.14
"(2, 50)",6.21
"(2, 51)",9.45
"(2, 52)",9.91
"(2, 53)",9.45
"(2, 54)",10.72
"(2, 55)",11.78
"(2, 56)",11.53
"(2, 57)",12.43
"(2, 58)",12.62
"(2, 59)",13.33
"(2, 60)",12.83
"(2, 61)",12.35
"(2, 62)",15.81
"(2, 63)",16.7
"(2, 64)",17.03
"(2, 65)",14.89
"(2, 66)",13.73
"(2, 67)",12.07
"(2, 68)",11.18
"(2, 69)",9.91
"(2, 70)",9.99
"(2, 71)",9.72
"(2, 72)",8.36
"(3, 28)",5.06
"(3, 29)",4.25
"(3, 30)",3.81
"(3, 31)",4.64
"(3, 32)",4.56
"(3, 33)",4.7
"(3, 34)",8.48
"(3, 35)",5.72
"(3, 36)",1.95
"(3, 37)",5.95
"(3, 38)",6.19
"(3, 39)",4.59
"(3, 40)",5.39
"(3, 41)",8.17
"(3, 42)",0.3
"(3, 43)",14.55
"(3, 44)",10.75
"(3, 45)",6.7
"(3, 46)",9.31
"(3, 47)",2.8
"(3, 48)",4.02
"(3, 49)",0.45
"(3, 50)",7.45
"(3, 51)",5.36
"(3, 52)",13.38
"(3, 53)",8.68
"(3, 54)",9.99
"(3, 55)",10.44
"(3, 56)",12.27
"(3, 57)",9.77
"(3, 58)",11.63
"(3, 59)",12.51
"(3, 60)",13.64
"(3, 61)",12.62
"(3, 62)",15.53
"(3, 63)",16.16
"(3, 64)",15.71
"(3, 65)",16.63
"(3, 66)",13.47
"(3, 67)",11.7
"(3, 68)",9.92
"(3, 69)",9.64
"(3, 70)",9.65
"(3, 71)",9.88
"(3, 72)",8.25
"(4, 28)",3.7
"(4, 29)",3.61
"(4, 30)",2.49
"(4, 31)",3.74
"(4, 32)",5.91
"(4, 33)",5.42
"(4, 34)",4.27
"(4, 35)",3.16
"(4, 36)",3.87
"(4, 37)",5.45
"(4, 38)",5.99
"(4, 39)",3.95
"(4, 40)",2.9
"(4, 41)",4.71
"(4, 42)",4.67
"(4, 43)",21.65
"(4, 44)",11.12
"(4, 45)",6.33
"(4, 46)",7.16
"(4, 47)",1.24
"(4, 48)",2.75
"(4, 49)",7.32
"(4, 50)",6.14
"(4, 51)",5.94
"(4, 52)",10.49
"(4, 53)",8.98
"(4, 54)",9.2
"(4, 55)",10.4
"(4, 56)",11.83
"(4, 57)",11.82
"(4, 58)",12.29
"(4, 59)",10.91
"(4, 60)",12.43
"(4, 61)",11.29
"(4, 62)",11.51
"(4, 63)",14.45
"(4, 64)",13.85
"(4, 65)",13.03
"(4, 66)",14.81
"(4, 67)",12.24
"(4, 68)",9.54
"(4, 69)",8.57
"(4, 70)",9.98
"(4, 71)",9.23
"(4, 72)",8.15
"(5, 28)",4.47
"(5, 29)",2.51
"(5, 30)",3.27
"(5, 31)",2.66
"(5, 32)",6.09
"(5, 33)",6.69
"(5, 34)",4.73
"(5, 35)",4.97
"(5, 36)",2.38
"(5, 37)",5.33
"(5, 38)",6.08
"(5, 39)",5.58
"(5, 40)",6.22
"(5, 41)",3.67
"(5, 42)",17.51
"(5, 43)",15.68
"(5, 44)",4.63
"(5, 45)",2.2
"(5, 46)",2.42
"(5, 47)",5.63
"(5, 48)",3.14
"(5, 49)",4.89
"(5, 50)",4.36
"(5, 51)",6.17
"(5, 52)",0.89
"(5, 53)",5.66
"(5, 54)",8.85
"(5, 55)",10.19
"(5, 56)",11.74
"(5, 57)",12.49
"(5, 58)",12.16
"(5, 59)",12.58
"(5, 60)",10.66
"(5, 61)",7.63
"(5, 62)",10.17
"(5, 63)",13.28
"(5, 64)",13.29
"(5, 65)",13.93
"(5, 66)",14.74
"(5, 67)",12.84
"(5, 68)",10.16
"(5, 69)",8.29
"(5, 70)",7.3
"(5, 71)",8.49
"(5, 72)",8.97
"(6, 28)",4.84
"(6, 29)",3.74
"(6, 30)",2.9
"(6, 31)",3.48
"(6, 32)",5.84
"(6, 33)",6.8
"(6, 34)",4.98
"(6, 35)",1.86
"(6, 36)",1.5
"(6, 37)",4.57
"(6, 38)",6.09
"(6, 39)",7.07
"(6, 40)",7.85
"(6, 41)",7.35
"(6, 42)",15.37
"(6, 43)",5.66
"(6, 44)",1.41
"(6, 45)",1.4
"(6, 46)",1.03
"(6, 47)",2.02
"(6, 48)",2.12
"(6, 49)",4.63
"(6, 50)",5.84
"(6, 51)",6.17
"(6, 52)",4.63
"(6, 53)",5.16
"(6, 54)",10.29
"(6, 55)",10.83
"(6, 56)",10.94
"(6, 57)",11.56
"(6, 58)",11.77
"(6, 59)",10.58
"(6, 60)",3.1
"(6, 61)",0.88
"(6, 62)",1.03
"(6, 63)",13.75
"(6, 64)",9.54
"(6, 65)",13.98
"(6, 66)",13.05
"(6, 67)",13.15
"(6, 68)",11.12
"(6, 69)",8.32
"(6, 70)",7.43
"(6, 71)",9.4
"(6, 72)",4.68
"(7, 28)",5.01
"(7, 29)",2.5
"(7, 30)",2.78
"(7, 31)",2.89
"(7, 32)",4.84
"(7, 33)",5.81
"(7, 34)",4.51
"(7, 35)",1.24
"(7, 36)",2.09
"(7, 37)",3.53
"(7, 38)",5.88
"(7, 39)",9
"(7, 40)",8.38
"(7, 41)",8.99
"(7, 42)",13.71
"(7, 43)",15.65
"(7, 44)",3.48
"(7, 45)",4.07
"(7, 46)",1.06
"(7, 47)",3.09
"(7, 48)",3.26
"(7, 49)",5.71
"(7, 50)",4.63
"(7, 51)",4.12
"(7, 52)",3.13
"(7, 53)",1.79
"(7, 54)",10.79
"(7, 55)",10.94
"(7, 56)",12.25
"(7, 57)",11.49
"(7, 58)",0.89
"(7, 59)",2.23
"(7, 60)",1.49
"(7, 61)",2.57
"(7, 62)",2.35
"(7, 63)",6.79
"(7, 64)",7.74
"(7, 65)",12.65
"(7, 66)",12.81
"(7, 67)",12.02
"(7, 68)",10.95
"(7, 69)",8.66
"(7, 70)",6.4
"(7, 71)",5.13
"(7, 72)",6.99
"(8, 28)",4.64
"(8, 29)",3.13
"(8, 30)",1.23
"(8, 31)",2.48
"(8, 32)",3.33
"(8, 33)",5.44
"(8, 34)",6.17
"(8, 35)",3.72
"(8, 36)",2.34
"(8, 37)",6.07
"(8, 38)",9.54
"(8, 39)",9.17
"(8, 40)",9.01
"(8, 41)",10.33
"(8, 42)",15.14
"(8, 43)",17.88
"(8, 44)",2.37
"(8, 45)",1.86
"(8, 46)",6.04
"(8, 47)",2.48
"(8, 48)",3.13
"(8, 49)",4.02
"(8, 50)",3.28
"(8, 51)",1.79
"(8, 52)",6.75
"(8, 53)",6.49
"(8, 54)",11.94
"(8, 55)",10.53
"(8, 56)",11.01
"(8, 57)",7.69
"(8, 58)",6.18
"(8, 59)",2.65
"(8, 60)",2.46
"(8, 61)",1.45
"(8, 62)",2.68
"(8, 63)",4.12
"(8, 64)",5.66
"(8, 65)",9.32
"(8, 66)",6.69
"(8, 67)",9.85
"(8, 68)",10.88
"(8, 69)",9.4
"(8, 70)",7.72
"(8, 71)",5.67
"(8, 72)",6.45
"(9, 28)",3.35
"(9, 29)",3.23
"(9, 30)",2.04
"(9, 31)",1.66
"(9, 32)",2.63
"(9, 33)",4.72
"(9, 34)",4.46
"(9, 35)",4.25
"(9, 36)",0.66
"(9, 37)",4.12
"(9, 38)",10.45
"(9, 39)",2.5
"(9, 40)",2.63
"(9, 41)",7.28
"(9, 42)",1.54
"(9, 43)",19.47
"(9, 44)",1.16
"(9, 45)",2.89
"(9, 46)",0.51
"(9, 47)",1.94
"(9, 48)",4.3
"(9, 49)",5.47
"(9, 50)",3.27
"(9, 51)",3.86
"(9, 52)",2.24
"(9, 53)",6.69
"(9, 54)",6.71
"(9, 55)",5.58
"(9, 56)",2.37
"(9, 57)",2.28
"(9, 58)",1.63
"(9, 59)",0.73
"(9, 60)",1.98
"(9, 61)",2.32
"(9, 62)",2.38
"(9, 63)",2.29
"(9, 64)",3.21
"(9, 65)",7.45
"(9, 66)",10.59
"(9, 67)",10.17
"(9, 68)",11.14
"(9, 69)",9.54
"(9, 70)",7.92
"(9, 71)",6.41
"(9, 72)",7.1
"(10, 28)",2.66
"(10, 29)",3.15
"(10, 30)",1.8
"(10, 31)",1.69
"(10, 32)",3.03
"(10, 33)",4.68
"(10, 34)",6.69
"(10, 35)",4.81
"(10, 36)",1.59
"(10, 37)",4.53
"(10, 38)",9.66
"(10, 39)",8.43
"(10, 40)",9.97
"(10, 41)",14.32
"(10, 42)",3.39
"(10, 43)",20.36
"(10, 44)",4.96
"(10, 45)",1.75
"(10, 46)",1.96
"(10, 47)",1.4
"(10, 48)",8.75
"(10, 49)",4.29
"(10, 50)",3.48
"(10, 51)",2.59
"(10, 52)",5.17
"(10, 53)",3.6
"(10, 54)",2.68
"(10, 55)",6.69
"(10, 56)",1.34
"(10, 57)",1.54
"(10, 58)",4.67
"(10, 59)",4.16
"(10, 60)",0.5
"(10, 61)",1.19
"(10, 62)",2.04
"(10, 63)",2.71
"(10, 64)",3.58
"(10, 65)",6.04
"(10, 66)",7.6
"(10, 67)",9.35
"(10, 68)",10.74
"(10, 69)",9.7
"(10, 70)",8.74
"(10, 71)",7.02
"(10, 72)",7.15
"(11, 28)",3.29
"(11, 29)",2.48
"(11, 30)",2.72
"(11, 31)",2.77
"(11, 32)",3.43
"(11, 33)",4.48
"(11, 34)",7.64
"(11, 35)",4.67
"(11, 36)",2.09
"(11, 37)",1.03
"(11, 38)",7.8
"(11, 39)",11.1
"(11, 40)",9.58
"(11, 41)",14.1
"(11, 42)",4.43
"(11, 43)",5.11
"(11, 44)",3.58
"(11, 45)",3.56
"(11, 46)",6.17
"(11, 47)",3.9
"(11, 48)",5.1
"(11, 49)",5.23
"(11, 50)",2.07
"(11, 51)",2.06
"(11, 52)",3.06
"(11, 53)",3.45
"(11, 54)",3.89
"(11, 55)",9.26
"(11, 56)",8.31
"(11, 57)",8.22
"(11, 58)",6.33
"(11, 59)",5.57
"(11, 60)",1.23
"(11, 61)",1.37
"(11, 62)",0.94
"(11, 63)",3.31
"(11, 64)",1.02
"(11, 65)",3.09
"(11, 66)",3.78
"(11, 67)",7.03
"(11, 68)",8.44
"(11, 69)",9.46
"(11, 70)",9.06
"(11, 71)",7.24
"(11, 72)",6.99
"(12, 28)",0.91
"(12, 29)",2.22
"(12, 30)",1.78
"(12, 31)",1.83
"(12, 32)",2.79
"(12, 33)",0.59
"(12, 34)",7.13
"(12, 35)",7.58
"(12, 36)",0.95
"(12, 37)",4.1
"(12, 38)",5.99
"(12, 39)",10.52
"(12, 40)",8.81
"(12, 41)",9.75
"(12, 42)",6.85
"(12, 43)",4.53
"(12, 44)",7.5
"(12, 45)",4.44
"(12, 46)",3.26
"(12, 47)",2.56
"(12, 48)",2.68
"(12, 49)",0.45
"(12, 50)",2.1
"(12, 51)",1.44
"(12, 52)",2.63
"(12, 53)",4.14
"(12, 54)",3.16
"(12, 55)",5.87
"(12, 56)",4.02
"(12, 57)",8.45
"(12, 58)",1.56
"(12, 59)",1.99
"(12, 60)",1.63
"(12, 61)",1.89
"(12, 62)",0.72
"(12, 63)",2.08
"(12, 64)",2.54
"(12, 65)",2.25
"(12, 66)",4.18
"(12, 67)",8.41
"(12, 68)",8.7
"(12, 69)",9.26
"(12, 70)",9.17
"(12, 71)",8.05
"(12, 72)",7.27
"(13, 28)",4.15
"(13, 29)",3.64
"(13, 30)",3.11
"(13, 31)",4.14
"(13, 32)",0.96
"(13, 33)",3.44
"(13, 34)",7.01
"(13, 35)",4.5
"(13, 36)",2.16
"(13, 37)",2.47
"(13, 38)",4.96
"(13, 39)",11.01
"(13, 40)",10.65
"(13, 41)",6.09
"(13, 42)",5.01
"(13, 43)",8.47
"(13, 44)",9.38
"(13, 45)",12.45
"(13, 46)",5.14
"(13, 47)",2.36
"(13, 48)",4.98
"(13, 49)",0.99
"(13, 50)",2.3
"(13, 51)",1.28
"(13, 52)",0.45
"(13, 53)",3.39
"(13, 54)",3.74
"(13, 55)",10.99
"(13, 56)",5.14
"(13, 57)",3.43
"(13, 58)",2.74
"(13, 59)",5.85
"(13, 60)",1.03
"(13, 61)",1.36
"(13, 62)",1.34
"(13, 63)",0.38
"(13, 64)",2.2
"(13, 65)",2.24
"(13, 66)",4.05
"(13, 67)",6.31
"(13, 68)",5.73
"(13, 69)",8.41
"(13, 70)",9.56
"(13, 71)",8.81
"(13, 72)",7.79
"(14, 28)",4.32
"(14, 29)",3.25
"(14, 30)",2.42
"(14, 31)",4.43
"(14, 32)",2.75
"(14, 33)",5.37
"(14, 34)",5.83
"(14, 35)",4.58
"(14, 36)",4.98
"(14, 37)",3.03
"(14, 38)",3.13
"(14, 39)",6.33
"(14, 40)",7.38
"(14, 41)",1.03
"(14, 42)",3.8
"(14, 43)",2.41
"(14, 44)",7.85
"(14, 45)",5.14
"(14, 46)",1.34
"(14, 47)",1.52
"(14, 48)",3.26
"(14, 49)",2.33
"(14, 50)",2.45
"(14, 51)",1.25
"(14, 52)",2.03
"(14, 53)",3.68
"(14, 54)",3.09
"(14, 55)",10.31
"(14, 56)",5.14
"(14, 57)",4.5
"(14, 58)",2.86
"(14, 59)",6.07
"(14, 60)",1.44
"(14, 61)",1.55
"(14, 62)",1.18
"(14, 63)",1.32
"(14, 64)",1.05
"(14, 65)",2.33
"(14, 66)",3.91
"(14, 67)",3.95
"(14, 68)",4.26
"(14, 69)",7.55
"(14, 70)",8.76
"(14, 71)",8.69
"(14, 72)",8
"(15, 28)",4.3
"(15, 29)",1.92
"(15, 30)",4.3
"(15, 31)",3.84
"(15, 32)",3.21
"(15, 33)",3.51
"(15, 34)",3.98
"(15, 35)",4.74
"(15, 36)",5.24
"(15, 37)",5.31
"(15, 38)",3.27
"(15, 39)",5.28
"(15, 40)",7.83
"(15, 41)",3.77
"(15, 42)",11.91
"(15, 43)",5.66
"(15, 44)",14.18
"(15, 45)",4.68
"(15, 46)",1.9
"(15, 47)",1.54
"(15, 48)",1.5
"(15, 49)",4.03
"(15, 50)",2.35
"(15, 51)",1.34
"(15, 52)",1.58
"(15, 53)",3.08
"(15, 54)",7.16
"(15, 55)",8.23
"(15, 56)",3.26
"(15, 57)",5.14
"(15, 58)",4.23
"(15, 59)",0.89
"(15, 60)",2.51
"(15, 61)",1.98
"(15, 62)",0.73
"(15, 63)",0.74
"(15, 64)",1.44
"(15, 65)",1.16
"(15, 66)",1.38
"(15, 67)",3.94
"(15, 68)",5.48
"(15, 69)",6.16
"(15, 70)",7.72
"(15, 71)",8.63
"(15, 72)",7.73
"(16, 28)",3.91
"(16, 29)",2.61
"(16, 30)",4.37
"(16, 31)",3.8
"(16, 32)",3.15
"(16, 33)",0.63
"(16, 34)",3.06
"(16, 35)",4.66
"(16, 36)",7.06
"(16, 37)",7.65
"(16, 38)",2.63
"(16, 39)",2.5
"(16, 40)",3.04
"(16, 41)",3.82
"(16, 42)",5.03
"(16, 43)",10.38
"(16, 44)",7.28
"(16, 45)",1.63
"(16, 46)",1.17
"(16, 47)",0.59
"(16, 48)",3.95
"(16, 49)",4.11
"(16, 50)",0
"(16, 51)",1.2
"(16, 52)",1.44
"(16, 53)",3.31
"(16, 54)",5.4
"(16, 55)",8.36
"(16, 56)",5.86
"(16, 57)",1.92
"(16, 58)",3.68
"(16, 59)",4.07
"(16, 60)",3.9
"(16, 61)",3.17
"(16, 62)",1.77
"(16, 63)",0.95
"(16, 64)",0.7
"(16, 65)",0.95
"(16, 66)",1.27
"(16, 67)",3.13
"(16, 68)",3.95
"(16, 69)",2.47
"(16, 70)",7.49
"(16, 71)",8.85
"(16, 72)",7.92
"(17, 28)",3.61
"(17, 29)",4.66
"(17, 30)",2.82
"(17, 31)",0.83
"(17, 32)",1.15
"(17, 33)",2.82
"(17, 34)",4.46
"(17, 35)",5.4
"(17, 36)",6.71
"(17, 37)",5.79
"(17, 38)",4.79
"(17, 39)",3.01
"(17, 40)",8.82
"(17, 41)",5.28
"(17, 42)",4.9
"(17, 43)",10.43
"(17, 44)",5.85
"(17, 45)",2.01
"(17, 46)",1.43
"(17, 47)",1.14
"(17, 48)",6.44
"(17, 49)",2.37
"(17, 50)",0.71
"(17, 51)",2.57
"(17, 52)",1.52
"(17, 53)",3.08
"(17, 54)",4.97
"(17, 55)",8.42
"(17, 56)",7.92
"(17, 57)",8.58
"(17, 58)",10.16
"(17, 59)",4.21
"(17, 60)",4.42
"(17, 61)",4.53
"(17, 62)",2.92
"(17, 63)",0.5
"(17, 64)",1.38
"(17, 65)",0.55
"(17, 66)",1.67
"(17, 67)",1.12
"(17, 68)",2.33
"(17, 69)",3.4
"(17, 70)",6.68
"(17, 71)",8.6
"(17, 72)",8.12
"(18, 28)",3.15
"(18, 29)",4.55
"(18, 30)",2.86
"(18, 31)",2.84
"(18, 32)",3.71
"(18, 33)",3.95
"(18, 34)",5.59
"(18, 35)",6.52
"(18, 36)",5.85
"(18, 37)",5.47
"(18, 38)",7.15
"(18, 39)",7.15
"(18, 40)",3.45
"(18, 41)",8.67
"(18, 42)",8.81
"(18, 43)",3.19
"(18, 44)",3.03
"(18, 45)",3.23
"(18, 46)",3.09
"(18, 47)",4.48
"(18, 48)",1.72
"(18, 49)",1.47
"(18, 50)",3.57
"(18, 51)",1.8
"(18, 52)",2.27
"(18, 53)",3.6
"(18, 54)",3.79
"(18, 55)",6.7
"(18, 56)",8.53
"(18, 57)",9.45
"(18, 58)",10.75
"(18, 59)",6.4
"(18, 60)",4.38
"(18, 61)",10.19
"(18, 62)",9.82
"(18, 63)",2.21
"(18, 64)",1.37
"(18, 65)",0.52
"(18, 66)",0.75
"(18, 67)",2.74
"(18, 68)",1.9
"(18, 69)",2.36
"(18, 70)",6.28
"(18, 71)",7.31
"(18, 72)",8.59
"(19, 28)",4.09
"(19, 29)",4.47
"(19, 30)",2.79
"(19, 31)",4.25
"(19, 32)",4.06
"(19, 33)",4.65
"(19, 34)",4.78
"(19, 35)",5.07
"(19, 36)",4.98
"(19, 37)",4.67
"(19, 38)",5.78
"(19, 39)",7.33
"(19, 40)",6.09
"(19, 41)",5.84
"(19, 42)",5.95
"(19, 43)",2.71
"(19, 44)",5.61
"(19, 45)",2.46
